libro,id,título,campo,antes,después,motivo
innario,inno-183,"Santo Spirito, deh, scendi",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-184,Vieni le grazie a spargere,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-184,Vieni le grazie a spargere,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-184,Vieni le grazie a spargere,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-185,"Spirto divino, in me",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-185,"Spirto divino, in me",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-185,"Spirto divino, in me",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-186,"Discendi, Santo Spirito",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-186,"Discendi, Santo Spirito",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-186,"Discendi, Santo Spirito",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-187,Colomba santa vien dal cielo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-187,Colomba santa vien dal cielo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-187,Colomba santa vien dal cielo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-188,Potrei parlare le lingue,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-188,Potrei parlare le lingue,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-188,Potrei parlare le lingue,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-189,O mio Gesù hai detto,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-189,O mio Gesù hai detto,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-189,O mio Gesù hai detto,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-190,Gesù unisce la chiesa,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-190,Gesù unisce la chiesa,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-190,Gesù unisce la chiesa,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-191,"Il nome tuo, Signor, lodiamo",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-191,"Il nome tuo, Signor, lodiamo",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-191,"Il nome tuo, Signor, lodiamo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-192,Disse Gesù,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-192,Disse Gesù,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-192,Disse Gesù,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-193,Con grande gioia,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-193,Con grande gioia,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-193,Con grande gioia,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-194,Puoi contar del ciel le stelle?,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-194,Puoi contar del ciel le stelle?,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-194,Puoi contar del ciel le stelle?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-195,"O Gesù, stai vicino a me!",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-195,"O Gesù, stai vicino a me!",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-195,"O Gesù, stai vicino a me!",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-196,Un giorno un agnellino,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-196,Un giorno un agnellino,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-196,Un giorno un agnellino,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-197,"O Gesù, mio salvatore",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-197,"O Gesù, mio salvatore",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-197,"O Gesù, mio salvatore",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-198,"O Gesù, mio buon pastore",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-198,"O Gesù, mio buon pastore",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-198,"O Gesù, mio buon pastore",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-199,Lasciate i fanciulli,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-199,Lasciate i fanciulli,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-199,Lasciate i fanciulli,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-200,Gesù ama,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-200,Gesù ama,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-200,Gesù ama,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-201,"Son bambino, son piccino",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-201,"Son bambino, son piccino",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-201,"Son bambino, son piccino",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-202,Le creature del Signore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-202,Le creature del Signore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-202,Le creature del Signore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-203,Chi visse nel Signor Gesù,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-203,Chi visse nel Signor Gesù,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-203,Chi visse nel Signor Gesù,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-204,Lavoriam tutti con Gesù,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-204,Lavoriam tutti con Gesù,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-204,Lavoriam tutti con Gesù,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-205,Voglio servirti sempre,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-205,Voglio servirti sempre,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-205,Voglio servirti sempre,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-206,"Vieni, mi disse",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-206,"Vieni, mi disse",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-206,"Vieni, mi disse",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-207,È dolce al tuo servizio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-207,È dolce al tuo servizio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-207,È dolce al tuo servizio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-208,"Con fervor, Maestro buono",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-208,"Con fervor, Maestro buono",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-208,"Con fervor, Maestro buono",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-209,Voglio essere un cristiano,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-209,Voglio essere un cristiano,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-209,Voglio essere un cristiano,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-210,O Signore della vita,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-210,O Signore della vita,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-210,O Signore della vita,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-211,Una schiera di Credenti,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-211,Una schiera di Credenti,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-211,Una schiera di Credenti,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-212,Ambasciatori noi siamo del cielo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-212,Ambasciatori noi siamo del cielo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-212,Ambasciatori noi siamo del cielo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-213,Tu che sai la vera storia,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-213,Tu che sai la vera storia,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-213,Tu che sai la vera storia,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-214,Grande è ancor la messe,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-214,Grande è ancor la messe,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-214,Grande è ancor la messe,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-215,Chi vuol servire con amor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-215,Chi vuol servire con amor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-215,Chi vuol servire con amor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-216,Odi tu? Gesù ti chiama,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-216,Odi tu? Gesù ti chiama,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-216,Odi tu? Gesù ti chiama,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-217,Quanta sofferenza,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-217,Quanta sofferenza,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-217,Quanta sofferenza,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-218,Prega e lavora,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-218,Prega e lavora,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-218,Prega e lavora,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-219,Odi tu l'appello del Signore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-219,Odi tu l'appello del Signore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-219,Odi tu l'appello del Signore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-220,Cammino verso il ciel,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-220,Cammino verso il ciel,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-220,Cammino verso il ciel,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-221,La luce io voglio far brillar,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-221,La luce io voglio far brillar,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-221,La luce io voglio far brillar,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-222,Per il mondo raccontate,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-222,Per il mondo raccontate,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-222,Per il mondo raccontate,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-223,Alla porta del tuo cuore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-223,Alla porta del tuo cuore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-223,Alla porta del tuo cuore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-224,"Ei verrà, tornerà quaggù",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-224,"Ei verrà, tornerà quaggù",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-224,"Ei verrà, tornerà quaggù",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-225,Vai e racconta,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-225,Vai e racconta,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-225,Vai e racconta,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-226,Innalzate il vessil della croce,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-226,Innalzate il vessil della croce,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-226,Innalzate il vessil della croce,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-227,Se guardo attorno a me,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-227,Se guardo attorno a me,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-227,Se guardo attorno a me,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-228,Ambasciator di Dio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-228,Ambasciator di Dio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-228,Ambasciator di Dio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-229,Questo giorno santo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-229,Questo giorno santo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-229,Questo giorno santo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-230,Dolce riposo del cuor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-230,Dolce riposo del cuor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-230,Dolce riposo del cuor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-231,"In questo dì, Signor",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-231,"In questo dì, Signor",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-231,"In questo dì, Signor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-232,"O Yahvè, Signor dell'universo",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-232,"O Yahvè, Signor dell'universo",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-232,"O Yahvè, Signor dell'universo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-233,Santo giorno del Signor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-233,Santo giorno del Signor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-233,Santo giorno del Signor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-234,L'ombra della sera,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-234,L'ombra della sera,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-234,L'ombra della sera,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-235,O giorno di riposo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-235,O giorno di riposo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-235,O giorno di riposo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-236,In questo giorno santo di riposo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-236,In questo giorno santo di riposo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-236,In questo giorno santo di riposo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-237,Questo giorno celebriamo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
